"vpnr" "group" "alter" "sex" "hand" "fach" "sprache" "color" "cs" "rep" "wort" "istwort" "istpositiv" "uspositiv" "istmaskiert" "us0" "us1" "us2" "us3" "us4" "liking0" "liking1" "liking2" "valenz_response" "valenz_rt" "sichtbar_response_pos" "sichtbar_response" "sichtbar_response_text" "sichtbar_korrekt" "sichtbar_rt"
"11980" "7" 2 23 2 1 1 1 "VWL" 21 9 "hilejin" 0 -1 1 3 22 11 24 9 20 5 5 5 -1 -1 0 21 "hilejin" 1 1153
"11981" "7" 2 23 2 1 1 1 "VWL" 22 0 "jaciyn" 0 -1 1 3 19 16 1 12 10 7 7 7 -1 -1 0 5 "schese" -1 17454
"11982" "7" 2 23 2 1 1 1 "VWL" 22 1 "jaciyn" 0 -1 1 3 19 16 1 12 10 7 7 7 -1 -1 0 22 "jaciyn" 1 5394
"11983" "7" 2 23 2 1 1 1 "VWL" 22 2 "jaciyn" 0 -1 1 3 19 16 1 12 10 7 7 7 -1 -1 0 22 "jaciyn" 1 1006
"11984" "7" 2 23 2 1 1 1 "VWL" 22 3 "jaciyn" 0 -1 1 3 19 16 1 12 10 7 7 7 -1 -1 0 22 "jaciyn" 1 1271
"11985" "7" 2 23 2 1 1 1 "VWL" 22 4 "jaciyn" 0 -1 1 3 19 16 1 12 10 7 7 7 -1 -1 0 22 "jaciyn" 1 714
"11986" "7" 2 23 2 1 1 1 "VWL" 22 5 "jaciyn" 0 -1 1 3 19 16 1 12 10 7 7 7 -1 -1 0 22 "jaciyn" 1 2896
"11987" "7" 2 23 2 1 1 1 "VWL" 22 6 "jaciyn" 0 -1 1 3 19 16 1 12 10 7 7 7 -1 -1 0 22 "jaciyn" 1 725
"11988" "7" 2 23 2 1 1 1 "VWL" 22 7 "jaciyn" 0 -1 1 3 19 16 1 12 10 7 7 7 -1 -1 0 22 "jaciyn" 1 737
"11989" "7" 2 23 2 1 1 1 "VWL" 22 8 "jaciyn" 0 -1 1 3 19 16 1 12 10 7 7 7 -1 -1 0 22 "jaciyn" 1 1130
"11990" "7" 2 23 2 1 1 1 "VWL" 22 9 "jaciyn" 0 -1 1 3 19 16 1 12 10 7 7 7 -1 -1 0 22 "jaciyn" 1 799
"11991" "7" 2 23 2 1 1 1 "VWL" 23 0 "botuyn" 0 -1 1 3 0 9 18 20 13 3 6 5 -1 -1 0 17 "nalber" -1 2432
"11992" "7" 2 23 2 1 1 1 "VWL" 23 1 "botuyn" 0 -1 1 3 0 9 18 20 13 3 6 5 -1 -1 0 0 "botsy" 0 2660
"11993" "7" 2 23 2 1 1 1 "VWL" 23 2 "botuyn" 0 -1 1 3 0 9 18 20 13 3 6 5 -1 -1 0 23 "botuyn" 1 1245
"11994" "7" 2 23 2 1 1 1 "VWL" 23 3 "botuyn" 0 -1 1 3 0 9 18 20 13 3 6 5 -1 -1 0 23 "botuyn" 1 979
"11995" "7" 2 23 2 1 1 1 "VWL" 23 4 "botuyn" 0 -1 1 3 0 9 18 20 13 3 6 5 -1 -1 0 23 "botuyn" 1 3423
"11996" "7" 2 23 2 1 1 1 "VWL" 23 5 "botuyn" 0 -1 1 3 0 9 18 20 13 3 6 5 -1 -1 0 23 "botuyn" 1 828
"11997" "7" 2 23 2 1 1 1 "VWL" 23 6 "botuyn" 0 -1 1 3 0 9 18 20 13 3 6 5 -1 -1 0 23 "botuyn" 1 969
"11998" "7" 2 23 2 1 1 1 "VWL" 23 7 "botuyn" 0 -1 1 3 0 9 18 20 13 3 6 5 -1 -1 0 0 "botsy" 0 1199
"11999" "7" 2 23 2 1 1 1 "VWL" 23 8 "botuyn" 0 -1 1 3 0 9 18 20 13 3 6 5 -1 -1 0 23 "botuyn" 1 1068
"12000" "7" 2 23 2 1 1 1 "VWL" 23 9 "botuyn" 0 -1 1 3 0 9 18 20 13 3 6 5 -1 -1 0 23 "botuyn" 1 623
"12001" "8" 2 31 1 1 1 1 "PSYCHOLOGIE" 0 0 "larnist" 0 -1 0 1 20 8 5 10 11 3 3 3 -1 -1 0 10 "ubajec" -1 669
"12002" "8" 2 31 1 1 1 1 "PSYCHOLOGIE" 0 1 "larnist" 0 -1 0 1 20 8 5 10 11 3 3 3 -1 -1 0 5 "tewok" -1 1464
"12003" "8" 2 31 1 1 1 1 "PSYCHOLOGIE" 0 2 "larnist" 0 -1 0 1 20 8 5 10 11 3 3 3 -1 -1 0 5 "tewok" -1 2993
"12004" "8" 2 31 1 1 1 1 "PSYCHOLOGIE" 0 3 "larnist" 0 -1 0 1 20 8 5 10 11 3 3 3 -1 -1 0 0 "larnist" 1 1295
"12005" "8" 2 31 1 1 1 1 "PSYCHOLOGIE" 0 4 "larnist" 0 -1 0 1 20 8 5 10 11 3 3 3 -1 -1 0 2 "nalber" -1 4361
"12006" "8" 2 31 1 1 1 1 "PSYCHOLOGIE" 0 5 "larnist" 0 -1 0 1 20 8 5 10 11 3 3 3 -1 -1 0 11 "furasti" 0 985
"12007" "8" 2 31 1 1 1 1 "PSYCHOLOGIE" 0 6 "larnist" 0 -1 0 1 20 8 5 10 11 3 3 3 -1 -1 0 0 "larnist" 1 1693
"12008" "8" 2 31 1 1 1 1 "PSYCHOLOGIE" 0 7 "larnist" 0 -1 0 1 20 8 5 10 11 3 3 3 -1 -1 0 18 "kiwehon" 0 1426
"12009" "8" 2 31 1 1 1 1 "PSYCHOLOGIE" 0 8 "larnist" 0 -1 0 1 20 8 5 10 11 3 3 3 -1 -1 0 9 "hilejin" 0 1458
"12010" "8" 2 31 1 1 1 1 "PSYCHOLOGIE" 0 9 "larnist" 0 -1 0 1 20 8 5 10 11 3 3 3 -1 -1 0 12 "botuyn" 0 1609
"12011" "8" 2 31 1 1 1 1 "PSYCHOLOGIE" 1 0 "yosud" 0 -1 0 1 7 4 2 22 3 4 3 4 -1 -1 0 1 "yosud" 1 2198
"12012" "8" 2 31 1 1 1 1 "PSYCHOLOGIE" 1 1 "yosud" 0 -1 0 1 7 4 2 22 3 4 3 4 -1 -1 0 3 "jaciyn" 0 958
"12013" "8" 2 31 1 1 1 1 "PSYCHOLOGIE" 1 2 "yosud" 0 -1 0 1 7 4 2 22 3 4 3 4 -1 -1 0 22 "umeuken" 0 744
"12014" "8" 2 31 1 1 1 1 "PSYCHOLOGIE" 1 3 "yosud" 0 -1 0 1 7 4 2 22 3 4 3 4 -1 -1 0 23 "obacu" 0 758
"12015" "8" 2 31 1 1 1 1 "PSYCHOLOGIE" 1 4 "yosud" 0 -1 0 1 7 4 2 22 3 4 3 4 -1 -1 0 12 "botuyn" 0 1313
"12016" "8" 2 31 1 1 1 1 "PSYCHOLOGIE" 1 5 "yosud" 0 -1 0 1 7 4 2 22 3 4 3 4 -1 -1 0 23 "obacu" 0 701
"12017" "8" 2 31 1 1 1 1 "PSYCHOLOGIE" 1 6 "yosud" 0 -1 0 1 7 4 2 22 3 4 3 4 -1 -1 0 5 "tewok" 0 2488
"12018" "8" 2 31 1 1 1 1 "PSYCHOLOGIE" 1 7 "yosud" 0 -1 0 1 7 4 2 22 3 4 3 4 -1 -1 0 18 "kiwehon" 0 1298
"12019" "8" 2 31 1 1 1 1 "PSYCHOLOGIE" 1 8 "yosud" 0 -1 0 1 7 4 2 22 3 4 3 4 -1 -1 0 8 "laumens" 0 6104
"12020" "8" 2 31 1 1 1 1 "PSYCHOLOGIE" 1 9 "yosud" 0 -1 0 1 7 4 2 22 3 4 3 4 -1 -1 0 0 "larnist" 0 2243
"12021" "8" 2 31 1 1 1 1 "PSYCHOLOGIE" 2 0 "nalber" 0 -1 0 1 16 24 0 18 23 5 4 4 -1 -1 0 3 "jaciyn" 0 1579
"12022" "8" 2 31 1 1 1 1 "PSYCHOLOGIE" 2 1 "nalber" 0 -1 0 1 16 24 0 18 23 5 4 4 -1 -1 0 12 "botuyn" 0 932
"12023" "8" 2 31 1 1 1 1 "PSYCHOLOGIE" 2 2 "nalber" 0 -1 0 1 16 24 0 18 23 5 4 4 -1 -1 0 5 "tewok" -1 2075
"12024" "8" 2 31 1 1 1 1 "PSYCHOLOGIE" 2 3 "nalber" 0 -1 0 1 16 24 0 18 23 5 4 4 -1 -1 0 16 "medan" 0 1207
"12025" "8" 2 31 1 1 1 1 "PSYCHOLOGIE" 2 4 "nalber" 0 -1 0 1 16 24 0 18 23 5 4 4 -1 -1 0 0 "larnist" 0 843
"12026" "8" 2 31 1 1 1 1 "PSYCHOLOGIE" 2 5 "nalber" 0 -1 0 1 16 24 0 18 23 5 4 4 -1 -1 0 11 "furasti" 0 598
"12027" "8" 2 31 1 1 1 1 "PSYCHOLOGIE" 2 6 "nalber" 0 -1 0 1 16 24 0 18 23 5 4 4 -1 -1 0 10 "ubajec" -1 1288
"12028" "8" 2 31 1 1 1 1 "PSYCHOLOGIE" 2 7 "nalber" 0 -1 0 1 16 24 0 18 23 5 4 4 -1 -1 0 5 "tewok" -1 752
"12029" "8" 2 31 1 1 1 1 "PSYCHOLOGIE" 2 8 "nalber" 0 -1 0 1 16 24 0 18 23 5 4 4 -1 -1 0 2 "nalber" 1 1241
"12030" "8" 2 31 1 1 1 1 "PSYCHOLOGIE" 2 9 "nalber" 0 -1 0 1 16 24 0 18 23 5 4 4 -1 -1 0 20 "noste" -1 1745
"12031" "8" 2 31 1 1 1 1 "PSYCHOLOGIE" 3 0 "jaciyn" 0 -1 0 1 14 12 15 9 21 2 3 2 -1 -1 0 4 "schese" -1 1410
"12032" "8" 2 31 1 1 1 1 "PSYCHOLOGIE" 3 1 "jaciyn" 0 -1 0 1 14 12 15 9 21 2 3 2 -1 -1 0 7 "molkate" -1 2612
"12033" "8" 2 31 1 1 1 1 "PSYCHOLOGIE" 3 2 "jaciyn" 0 -1 0 1 14 12 15 9 21 2 3 2 -1 -1 0 10 "ubajec" -1 1090
"12034" "8" 2 31 1 1 1 1 "PSYCHOLOGIE" 3 3 "jaciyn" 0 -1 0 1 14 12 15 9 21 2 3 2 -1 -1 0 11 "furasti" 0 854
"12035" "8" 2 31 1 1 1 1 "PSYCHOLOGIE" 3 4 "jaciyn" 0 -1 0 1 14 12 15 9 21 2 3 2 -1 -1 0 12 "botuyn" 0 819
"12036" "8" 2 31 1 1 1 1 "PSYCHOLOGIE" 3 5 "jaciyn" 0 -1 0 1 14 12 15 9 21 2 3 2 -1 -1 0 23 "obacu" -1 1920
"12037" "8" 2 31 1 1 1 1 "PSYCHOLOGIE" 3 6 "jaciyn" 0 -1 0 1 14 12 15 9 21 2 3 2 -1 -1 0 5 "tewok" -1 1829
"12038" "8" 2 31 1 1 1 1 "PSYCHOLOGIE" 3 7 "jaciyn" 0 -1 0 1 14 12 15 9 21 2 3 2 -1 -1 0 1 "yosud" -1 2710
"12039" "8" 2 31 1 1 1 1 "PSYCHOLOGIE" 3 8 "jaciyn" 0 -1 0 1 14 12 15 9 21 2 3 2 -1 -1 0 9 "hilejin" 0 1692
"12040" "8" 2 31 1 1 1 1 "PSYCHOLOGIE" 3 9 "jaciyn" 0 -1 0 1 14 12 15 9 21 2 3 2 -1 -1 0 7 "molkate" -1 2119
"12041" "8" 2 31 1 1 1 1 "PSYCHOLOGIE" 4 0 "schese" 0 -1 0 2 13 19 1 6 17 5 5 5 -1 -1 0 0 "larnist" 0 946
"12042" "8" 2 31 1 1 1 1 "PSYCHOLOGIE" 4 1 "schese" 0 -1 0 2 13 19 1 6 17 5 5 5 -1 -1 0 23 "obacu" 0 516
"12043" "8" 2 31 1 1 1 1 "PSYCHOLOGIE" 4 2 "schese" 0 -1 0 2 13 19 1 6 17 5 5 5 -1 -1 0 0 "larnist" 0 660
"12044" "8" 2 31 1 1 1 1 "PSYCHOLOGIE" 4 3 "schese" 0 -1 0 2 13 19 1 6 17 5 5 5 -1 -1 0 13 "frask" 0 710
"12045" "8" 2 31 1 1 1 1 "PSYCHOLOGIE" 4 4 "schese" 0 -1 0 2 13 19 1 6 17 5 5 5 -1 -1 0 7 "molkate" 0 3692
"12046" "8" 2 31 1 1 1 1 "PSYCHOLOGIE" 4 5 "schese" 0 -1 0 2 13 19 1 6 17 5 5 5 -1 -1 0 5 "tewok" -1 3883
"12047" "8" 2 31 1 1 1 1 "PSYCHOLOGIE" 4 6 "schese" 0 -1 0 2 13 19 1 6 17 5 5 5 -1 -1 0 23 "obacu" 0 1208
"12048" "8" 2 31 1 1 1 1 "PSYCHOLOGIE" 4 7 "schese" 0 -1 0 2 13 19 1 6 17 5 5 5 -1 -1 0 17 "sleshen" -1 2166
"12049" "8" 2 31 1 1 1 1 "PSYCHOLOGIE" 4 8 "schese" 0 -1 0 2 13 19 1 6 17 5 5 5 -1 -1 0 4 "schese" 1 2800
"12050" "8" 2 31 1 1 1 1 "PSYCHOLOGIE" 4 9 "schese" 0 -1 0 2 13 19 1 6 17 5 5 5 -1 -1 0 20 "noste" 0 626
"12051" "8" 2 31 1 1 1 1 "PSYCHOLOGIE" 5 0 "tewok" 0 -1 0 2 23 22 21 6 3 3 2 2 -1 -1 0 13 "frask" 0 2868
"12052" "8" 2 31 1 1 1 1 "PSYCHOLOGIE" 5 1 "tewok" 0 -1 0 2 23 22 21 6 3 3 2 2 -1 -1 0 15 "permife" 0 1710
"12053" "8" 2 31 1 1 1 1 "PSYCHOLOGIE" 5 2 "tewok" 0 -1 0 2 23 22 21 6 3 3 2 2 -1 -1 0 12 "botuyn" 0 724
"12054" "8" 2 31 1 1 1 1 "PSYCHOLOGIE" 5 3 "tewok" 0 -1 0 2 23 22 21 6 3 3 2 2 -1 -1 0 23 "obacu" 0 1319
"12055" "8" 2 31 1 1 1 1 "PSYCHOLOGIE" 5 4 "tewok" 0 -1 0 2 23 22 21 6 3 3 2 2 -1 -1 0 2 "nalber" 0 1072
"12056" "8" 2 31 1 1 1 1 "PSYCHOLOGIE" 5 5 "tewok" 0 -1 0 2 23 22 21 6 3 3 2 2 -1 -1 0 18 "kiwehon" 0 1065
"12057" "8" 2 31 1 1 1 1 "PSYCHOLOGIE" 5 6 "tewok" 0 -1 0 2 23 22 21 6 3 3 2 2 -1 -1 0 23 "obacu" 0 656
"12058" "8" 2 31 1 1 1 1 "PSYCHOLOGIE" 5 7 "tewok" 0 -1 0 2 23 22 21 6 3 3 2 2 -1 -1 0 13 "frask" 0 3779
"12059" "8" 2 31 1 1 1 1 "PSYCHOLOGIE" 5 8 "tewok" 0 -1 0 2 23 22 21 6 3 3 2 2 -1 -1 0 0 "larnist" 0 982
"12060" "8" 2 31 1 1 1 1 "PSYCHOLOGIE" 5 9 "tewok" 0 -1 0 2 23 22 21 6 3 3 2 2 -1 -1 0 14 "pimuide" 0 1398
"12061" "8" 2 31 1 1 1 1 "PSYCHOLOGIE" 6 0 "hiwawa" 0 -1 0 2 10 9 2 12 8 5 3 4 -1 -1 0 21 "botsy" 0 8878
"12062" "8" 2 31 1 1 1 1 "PSYCHOLOGIE" 6 1 "hiwawa" 0 -1 0 2 10 9 2 12 8 5 3 4 -1 -1 0 23 "obacu" -1 662
"12063" "8" 2 31 1 1 1 1 "PSYCHOLOGIE" 6 2 "hiwawa" 0 -1 0 2 10 9 2 12 8 5 3 4 -1 -1 0 12 "botuyn" 0 2061
"12064" "8" 2 31 1 1 1 1 "PSYCHOLOGIE" 6 3 "hiwawa" 0 -1 0 2 10 9 2 12 8 5 3 4 -1 -1 0 7 "molkate" -1 6561
"12065" "8" 2 31 1 1 1 1 "PSYCHOLOGIE" 6 4 "hiwawa" 0 -1 0 2 10 9 2 12 8 5 3 4 -1 -1 0 19 "uwimor" -1 4806
"12066" "8" 2 31 1 1 1 1 "PSYCHOLOGIE" 6 5 "hiwawa" 0 -1 0 2 10 9 2 12 8 5 3 4 -1 -1 0 23 "obacu" -1 661
"12067" "8" 2 31 1 1 1 1 "PSYCHOLOGIE" 6 6 "hiwawa" 0 -1 0 2 10 9 2 12 8 5 3 4 -1 -1 0 9 "hilejin" 0 842
"12068" "8" 2 31 1 1 1 1 "PSYCHOLOGIE" 6 7 "hiwawa" 0 -1 0 2 10 9 2 12 8 5 3 4 -1 -1 0 10 "ubajec" -1 1019
"12069" "8" 2 31 1 1 1 1 "PSYCHOLOGIE" 6 8 "hiwawa" 0 -1 0 2 10 9 2 12 8 5 3 4 -1 -1 0 15 "permife" -1 2173
"12070" "8" 2 31 1 1 1 1 "PSYCHOLOGIE" 6 9 "hiwawa" 0 -1 0 2 10 9 2 12 8 5 3 4 -1 -1 0 7 "molkate" -1 2147
"12071" "8" 2 31 1 1 1 1 "PSYCHOLOGIE" 7 0 "molkate" 0 -1 0 2 5 18 0 24 7 5 6 6 -1 -1 0 12 "botuyn" 0 784
"12072" "8" 2 31 1 1 1 1 "PSYCHOLOGIE" 7 1 "molkate" 0 -1 0 2 5 18 0 24 7 5 6 6 -1 -1 0 17 "sleshen" -1 2612
"12073" "8" 2 31 1 1 1 1 "PSYCHOLOGIE" 7 2 "molkate" 0 -1 0 2 5 18 0 24 7 5 6 6 -1 -1 0 13 "frask" 0 735
"12074" "8" 2 31 1 1 1 1 "PSYCHOLOGIE" 7 3 "molkate" 0 -1 0 2 5 18 0 24 7 5 6 6 -1 -1 0 7 "molkate" 1 2816
"12075" "8" 2 31 1 1 1 1 "PSYCHOLOGIE" 7 4 "molkate" 0 -1 0 2 5 18 0 24 7 5 6 6 -1 -1 0 0 "larnist" 0 1310
"12076" "8" 2 31 1 1 1 1 "PSYCHOLOGIE" 7 5 "molkate" 0 -1 0 2 5 18 0 24 7 5 6 6 -1 -1 0 12 "botuyn" 0 736
"12077" "8" 2 31 1 1 1 1 "PSYCHOLOGIE" 7 6 "molkate" 0 -1 0 2 5 18 0 24 7 5 6 6 -1 -1 0 6 "hiwawa" 0 3533
"12078" "8" 2 31 1 1 1 1 "PSYCHOLOGIE" 7 7 "molkate" 0 -1 0 2 5 18 0 24 7 5 6 6 -1 -1 0 14 "pimuide" -1 1811
"12079" "8" 2 31 1 1 1 1 "PSYCHOLOGIE" 7 8 "molkate" 0 -1 0 2 5 18 0 24 7 5 6 6 -1 -1 0 20 "noste" -1 976
"12080" "8" 2 31 1 1 1 1 "PSYCHOLOGIE" 7 9 "molkate" 0 -1 0 2 5 18 0 24 7 5 6 6 -1 -1 0 7 "molkate" 1 2370
"12081" "8" 2 31 1 1 1 1 "PSYCHOLOGIE" 8 0 "laumens" 0 -1 0 3 4 13 15 20 14 7 6 7 -1 -1 0 8 "laumens" 1 5962
"12082" "8" 2 31 1 1 1 1 "PSYCHOLOGIE" 8 1 "laumens" 0 -1 0 3 4 13 15 20 14 7 6 7 -1 -1 0 8 "laumens" 1 1665
"12083" "8" 2 31 1 1 1 1 "PSYCHOLOGIE" 8 2 "laumens" 0 -1 0 3 4 13 15 20 14 7 6 7 -1 -1 0 8 "laumens" 1 2838
"12084" "8" 2 31 1 1 1 1 "PSYCHOLOGIE" 8 3 "laumens" 0 -1 0 3 4 13 15 20 14 7 6 7 -1 -1 0 8 "laumens" 1 1065
"12085" "8" 2 31 1 1 1 1 "PSYCHOLOGIE" 8 4 "laumens" 0 -1 0 3 4 13 15 20 14 7 6 7 -1 -1 0 0 "larnist" 0 957
"12086" "8" 2 31 1 1 1 1 "PSYCHOLOGIE" 8 5 "laumens" 0 -1 0 3 4 13 15 20 14 7 6 7 -1 -1 0 8 "laumens" 1 3166
"12087" "8" 2 31 1 1 1 1 "PSYCHOLOGIE" 8 6 "laumens" 0 -1 0 3 4 13 15 20 14 7 6 7 -1 -1 0 8 "laumens" 1 1339
"12088" "8" 2 31 1 1 1 1 "PSYCHOLOGIE" 8 7 "laumens" 0 -1 0 3 4 13 15 20 14 7 6 7 -1 -1 0 8 "laumens" 1 2903
"12089" "8" 2 31 1 1 1 1 "PSYCHOLOGIE" 8 8 "laumens" 0 -1 0 3 4 13 15 20 14 7 6 7 -1 -1 0 8 "laumens" 1 1034
"12090" "8" 2 31 1 1 1 1 "PSYCHOLOGIE" 8 9 "laumens" 0 -1 0 3 4 13 15 20 14 7 6 7 -1 -1 0 8 "laumens" 1 869
"12091" "8" 2 31 1 1 1 1 "PSYCHOLOGIE" 9 0 "hilejin" 0 -1 0 3 17 16 11 19 1 6 6 6 -1 -1 0 14 "pimuide" -1 14043
"12092" "8" 2 31 1 1 1 1 "PSYCHOLOGIE" 9 1 "hilejin" 0 -1 0 3 17 16 11 19 1 6 6 6 -1 -1 0 9 "hilejin" 1 1664
"12093" "8" 2 31 1 1 1 1 "PSYCHOLOGIE" 9 2 "hilejin" 0 -1 0 3 17 16 11 19 1 6 6 6 -1 -1 0 9 "hilejin" 1 1751
"12094" "8" 2 31 1 1 1 1 "PSYCHOLOGIE" 9 3 "hilejin" 0 -1 0 3 17 16 11 19 1 6 6 6 -1 -1 0 9 "hilejin" 1 1164
"12095" "8" 2 31 1 1 1 1 "PSYCHOLOGIE" 9 4 "hilejin" 0 -1 0 3 17 16 11 19 1 6 6 6 -1 -1 0 9 "hilejin" 1 1528
"12096" "8" 2 31 1 1 1 1 "PSYCHOLOGIE" 9 5 "hilejin" 0 -1 0 3 17 16 11 19 1 6 6 6 -1 -1 0 9 "hilejin" 1 1208
"12097" "8" 2 31 1 1 1 1 "PSYCHOLOGIE" 9 6 "hilejin" 0 -1 0 3 17 16 11 19 1 6 6 6 -1 -1 0 9 "hilejin" 1 808
"12098" "8" 2 31 1 1 1 1 "PSYCHOLOGIE" 9 7 "hilejin" 0 -1 0 3 17 16 11 19 1 6 6 6 -1 -1 0 9 "hilejin" 1 834
"12099" "8" 2 31 1 1 1 1 "PSYCHOLOGIE" 9 8 "hilejin" 0 -1 0 3 17 16 11 19 1 6 6 6 -1 -1 0 9 "hilejin" 1 1022
"12100" "8" 2 31 1 1 1 1 "PSYCHOLOGIE" 9 9 "hilejin" 0 -1 0 3 17 16 11 19 1 6 6 6 -1 -1 0 9 "hilejin" 1 1045
"12101" "8" 2 31 1 1 1 1 "PSYCHOLOGIE" 10 0 "ubajec" 0 -1 0 3 6 13 7 24 2 6 4 6 -1 -1 0 10 "ubajec" 1 1083
"12102" "8" 2 31 1 1 1 1 "PSYCHOLOGIE" 10 1 "ubajec" 0 -1 0 3 6 13 7 24 2 6 4 6 -1 -1 0 10 "ubajec" 1 6715
"12103" "8" 2 31 1 1 1 1 "PSYCHOLOGIE" 10 2 "ubajec" 0 -1 0 3 6 13 7 24 2 6 4 6 -1 -1 0 14 "pimuide" 0 2020
"12104" "8" 2 31 1 1 1 1 "PSYCHOLOGIE" 10 3 "ubajec" 0 -1 0 3 6 13 7 24 2 6 4 6 -1 -1 0 10 "ubajec" 1 924
"12105" "8" 2 31 1 1 1 1 "PSYCHOLOGIE" 10 4 "ubajec" 0 -1 0 3 6 13 7 24 2 6 4 6 -1 -1 0 18 "kiwehon" 0 1163
"12106" "8" 2 31 1 1 1 1 "PSYCHOLOGIE" 10 5 "ubajec" 0 -1 0 3 6 13 7 24 2 6 4 6 -1 -1 0 0 "larnist" 0 3213
"12107" "8" 2 31 1 1 1 1 "PSYCHOLOGIE" 10 6 "ubajec" 0 -1 0 3 6 13 7 24 2 6 4 6 -1 -1 0 10 "ubajec" 1 706
"12108" "8" 2 31 1 1 1 1 "PSYCHOLOGIE" 10 7 "ubajec" 0 -1 0 3 6 13 7 24 2 6 4 6 -1 -1 0 10 "ubajec" 1 753
"12109" "8" 2 31 1 1 1 1 "PSYCHOLOGIE" 10 8 "ubajec" 0 -1 0 3 6 13 7 24 2 6 4 6 -1 -1 0 10 "ubajec" 1 1305
"12110" "8" 2 31 1 1 1 1 "PSYCHOLOGIE" 10 9 "ubajec" 0 -1 0 3 6 13 7 24 2 6 4 6 -1 -1 0 10 "ubajec" 1 3072
"12111" "8" 2 31 1 1 1 1 "PSYCHOLOGIE" 11 0 "furasti" 0 -1 0 3 19 18 9 4 14 4 3 3 -1 -1 0 11 "furasti" 1 2231
"12112" "8" 2 31 1 1 1 1 "PSYCHOLOGIE" 11 1 "furasti" 0 -1 0 3 19 18 9 4 14 4 3 3 -1 -1 0 11 "furasti" 1 1996
"12113" "8" 2 31 1 1 1 1 "PSYCHOLOGIE" 11 2 "furasti" 0 -1 0 3 19 18 9 4 14 4 3 3 -1 -1 0 11 "furasti" 1 1346
"12114" "8" 2 31 1 1 1 1 "PSYCHOLOGIE" 11 3 "furasti" 0 -1 0 3 19 18 9 4 14 4 3 3 -1 -1 0 11 "furasti" 1 881
"12115" "8" 2 31 1 1 1 1 "PSYCHOLOGIE" 11 4 "furasti" 0 -1 0 3 19 18 9 4 14 4 3 3 -1 -1 0 11 "furasti" 1 1165
"12116" "8" 2 31 1 1 1 1 "PSYCHOLOGIE" 11 5 "furasti" 0 -1 0 3 19 18 9 4 14 4 3 3 -1 -1 0 11 "furasti" 1 1950
"12117" "8" 2 31 1 1 1 1 "PSYCHOLOGIE" 11 6 "furasti" 0 -1 0 3 19 18 9 4 14 4 3 3 -1 -1 0 11 "furasti" 1 1000
"12118" "8" 2 31 1 1 1 1 "PSYCHOLOGIE" 11 7 "furasti" 0 -1 0 3 19 18 9 4 14 4 3 3 -1 -1 0 11 "furasti" 1 866
"12119" "8" 2 31 1 1 1 1 "PSYCHOLOGIE" 11 8 "furasti" 0 -1 0 3 19 18 9 4 14 4 3 3 -1 -1 0 11 "furasti" 1 783
"12120" "8" 2 31 1 1 1 1 "PSYCHOLOGIE" 11 9 "furasti" 0 -1 0 3 19 18 9 4 14 4 3 3 -1 -1 0 10 "ubajec" -1 785
"12121" "8" 2 31 1 1 1 1 "PSYCHOLOGIE" 12 0 "botuyn" 0 -1 1 1 4 22 16 9 3 6 6 6 -1 -1 0 17 "sleshen" -1 1875
"12122" "8" 2 31 1 1 1 1 "PSYCHOLOGIE" 12 1 "botuyn" 0 -1 1 1 4 22 16 9 3 6 6 6 -1 -1 0 10 "ubajec" -1 645
"12123" "8" 2 31 1 1 1 1 "PSYCHOLOGIE" 12 2 "botuyn" 0 -1 1 1 4 22 16 9 3 6 6 6 -1 -1 0 23 "obacu" -1 877
"12124" "8" 2 31 1 1 1 1 "PSYCHOLOGIE" 12 3 "botuyn" 0 -1 1 1 4 22 16 9 3 6 6 6 -1 -1 0 19 "uwimor" -1 1377
"12125" "8" 2 31 1 1 1 1 "PSYCHOLOGIE" 12 4 "botuyn" 0 -1 1 1 4 22 16 9 3 6 6 6 -1 -1 0 14 "pimuide" -1 1865
"12126" "8" 2 31 1 1 1 1 "PSYCHOLOGIE" 12 5 "botuyn" 0 -1 1 1 4 22 16 9 3 6 6 6 -1 -1 0 12 "botuyn" 1 1521
"12127" "8" 2 31 1 1 1 1 "PSYCHOLOGIE" 12 6 "botuyn" 0 -1 1 1 4 22 16 9 3 6 6 6 -1 -1 0 23 "obacu" -1 1078
"12128" "8" 2 31 1 1 1 1 "PSYCHOLOGIE" 12 7 "botuyn" 0 -1 1 1 4 22 16 9 3 6 6 6 -1 -1 0 10 "ubajec" -1 1733
"12129" "8" 2 31 1 1 1 1 "PSYCHOLOGIE" 12 8 "botuyn" 0 -1 1 1 4 22 16 9 3 6 6 6 -1 -1 0 21 "botsy" 0 1115
"12130" "8" 2 31 1 1 1 1 "PSYCHOLOGIE" 12 9 "botuyn" 0 -1 1 1 4 22 16 9 3 6 6 6 -1 -1 0 22 "umeuken" -1 893
"12131" "8" 2 31 1 1 1 1 "PSYCHOLOGIE" 13 0 "frask" 0 -1 1 1 18 12 14 15 23 3 3 3 -1 -1 0 20 "noste" -1 774
"12132" "8" 2 31 1 1 1 1 "PSYCHOLOGIE" 13 1 "frask" 0 -1 1 1 18 12 14 15 23 3 3 3 -1 -1 0 8 "laumens" -1 1872
"12133" "8" 2 31 1 1 1 1 "PSYCHOLOGIE" 13 2 "frask" 0 -1 1 1 18 12 14 15 23 3 3 3 -1 -1 0 10 "ubajec" -1 1412
